,work_year,experience_level,employment_type,job_title,salary_in_usd,company_location,company_size
2918,2022,Senior-Level,Full_time,Data Analyst,115934,US,Medium
2919,2022,Senior-Level,Full_time,Data Analyst,81666,US,Medium
2920,2022,Senior-Level,Full_time,Data Engineer,300000,US,Medium
2921,2022,Senior-Level,Full_time,Data Engineer,225000,US,Medium
2922,2022,Senior-Level,Full_time,Data Scientist,198440,US,Medium
2923,2022,Senior-Level,Full_time,Data Scientist,144000,US,Medium
2924,2022,Senior-Level,Full_time,Applied Scientist,191475,US,Medium
2925,2022,Senior-Level,Full_time,Applied Scientist,141525,US,Medium
2926,2022,Senior-Level,Full_time,Data Analyst,50432,ES,Medium
2927,2022,Senior-Level,Full_time,Data Analyst,36773,ES,Medium
2928,2022,Senior-Level,Full_time,Lead Data Scientist,156868,US,Large
2929,2022,Senior-Level,Full_time,BI Analyst,200000,NG,Small
2930,2022,Senior-Level,Full_time,Data Scientist,198440,US,Large
2931,2022,Senior-Level,Full_time,Data Scientist,144000,US,Large
2932,2022,Senior-Level,Full_time,Lead Machine Learning Engineer,69344,PT,Large
2933,2022,Senior-Level,Contract,Data Analyst,90000,US,Medium
2934,2022,Senior-Level,Full_time,Data Engineer,200000,US,Medium
2935,2022,Senior-Level,Full_time,Data Engineer,180000,US,Medium
2936,2022,Senior-Level,Full_time,Machine Learning Engineer,210000,US,Medium
2937,2022,Senior-Level,Full_time,Machine Learning Engineer,180000,US,Medium
2938,2022,Senior-Level,Full_time,Data Engineer,165000,US,Medium
2939,2022,Senior-Level,Full_time,Data Engineer,132000,US,Medium
2940,2022,Senior-Level,Full_time,Analytics Engineer,130000,US,Medium
2941,2022,Senior-Level,Full_time,Analytics Engineer,110000,US,Medium
2942,2022,Senior-Level,Full_time,Data Engineer,178800,US,Large
2943,2022,Senior-Level,Full_time,Data Engineer,132100,US,Large
2944,2022,Senior-Level,Full_time,Machine Learning Engineer,140000,CA,Medium
2945,2022,Senior-Level,Full_time,Machine Learning Engineer,110000,CA,Medium
2946,2022,Senior-Level,Full_time,Data Engineer,160000,US,Medium
2947,2022,Senior-Level,Full_time,Data Engineer,85000,US,Medium
2948,2022,Senior-Level,Full_time,ETL Developer,250000,US,Medium
2949,2022,Senior-Level,Full_time,ETL Developer,63000,US,Medium
2950,2022,Senior-Level,Full_time,Data Engineer,200000,US,Medium
2951,2022,Senior-Level,Full_time,Data Engineer,145000,US,Medium
2952,2022,Senior-Level,Full_time,Data Engineer,229998,US,Large
2953,2022,Senior-Level,Full_time,Data Engineer,154545,US,Large
2954,2022,Senior-Level,Full_time,Data Scientist,215000,US,Large
2955,2022,Senior-Level,Full_time,Data Scientist,159000,US,Large
2956,2022,Senior-Level,Full_time,Data Engineer,229998,US,Large
2957,2022,Senior-Level,Full_time,Data Engineer,154545,US,Large
2958,2022,Senior-Level,Full_time,Data Scientist Lead,183000,US,Large
2959,2022,Senior-Level,Full_time,Data Analyst,99750,US,Medium
2960,2022,Senior-Level,Full_time,Data Analyst,68400,US,Medium
2961,2022,Senior-Level,Full_time,Data Scientist,236900,US,Large
2962,2022,Senior-Level,Full_time,Data Scientist,159200,US,Large
2963,2022,Senior-Level,Full_time,Data Science Manager,243225,US,Medium
2964,2022,Senior-Level,Full_time,Data Science Manager,179775,US,Medium
2965,2022,Senior-Level,Full_time,Data Engineer,175000,US,Medium
2966,2022,Senior-Level,Full_time,Data Engineer,150000,US,Medium
2967,2022,Senior-Level,Full_time,Machine Learning Engineer,210000,US,Medium
2968,2022,Senior-Level,Full_time,Machine Learning Engineer,180000,US,Medium
2969,2022,Senior-Level,Full_time,Data Scientist,148000,US,Medium
2970,2022,Senior-Level,Full_time,Data Scientist,128000,US,Medium
2971,2022,Senior-Level,Full_time,Data Architect,190000,US,Medium
2972,2022,Senior-Level,Full_time,Data Architect,135000,US,Medium
2973,2022,Senior-Level,Full_time,Analytics Engineer,130000,US,Medium
2974,2022,Senior-Level,Full_time,Analytics Engineer,110000,US,Medium
2975,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
2976,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
2977,2022,Senior-Level,Full_time,Data Engineer,160000,US,Medium
2978,2022,Senior-Level,Full_time,Data Engineer,85000,US,Medium
2979,2022,Senior-Level,Full_time,Data Scientist,218000,US,Medium
2980,2022,Senior-Level,Full_time,Data Scientist,145300,US,Medium
2981,2022,Senior-Level,Full_time,ML Engineer,195400,US,Large
2982,2022,Senior-Level,Full_time,ML Engineer,131300,US,Large
2983,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
2984,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
2985,2022,Senior-Level,Full_time,Data Scientist,207000,US,Medium
2986,2022,Senior-Level,Full_time,Data Scientist,153000,US,Medium
2987,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
2988,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
2989,2022,Senior-Level,Full_time,Data Analyst,110000,US,Medium
2990,2022,Senior-Level,Full_time,Data Analyst,99000,US,Medium
2991,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
2992,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
2993,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
2994,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
2995,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
2996,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
2997,2022,Senior-Level,Full_time,Machine Learning Engineer,200000,PR,Medium
2998,2022,Senior-Level,Full_time,Machine Learning Engineer,135000,PR,Medium
2999,2022,Senior-Level,Full_time,Data Scientist,207000,US,Medium
3000,2022,Senior-Level,Full_time,Data Scientist,153000,US,Medium
3001,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3002,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3003,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3004,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3005,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3006,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3007,2022,Senior-Level,Full_time,Data Engineer,195700,US,Medium
3008,2022,Senior-Level,Full_time,Data Engineer,130500,US,Medium
3009,2022,Senior-Level,Full_time,ML Engineer,130000,US,Medium
3010,2022,Senior-Level,Full_time,ML Engineer,84000,US,Medium
3011,2022,Senior-Level,Full_time,Data Engineer,141300,US,Medium
3012,2022,Senior-Level,Full_time,Data Engineer,102100,US,Medium
3013,2022,Senior-Level,Full_time,Data Analyst,50432,ES,Medium
3014,2022,Senior-Level,Full_time,Data Analyst,36773,ES,Medium
3015,2022,Senior-Level,Full_time,Data Analyst,144000,US,Medium
3016,2022,Senior-Level,Full_time,Data Analyst,113000,US,Medium
3017,2022,Senior-Level,Full_time,Data Architect,195400,US,Large
3018,2022,Senior-Level,Full_time,Data Architect,131300,US,Large
3019,2022,Senior-Level,Full_time,Machine Learning Engineer,195400,US,Large
3020,2022,Senior-Level,Full_time,Machine Learning Engineer,131300,US,Large
3021,2022,Senior-Level,Full_time,Data Architect,195400,US,Large
3022,2022,Senior-Level,Full_time,Data Architect,131300,US,Large
3023,2022,Senior-Level,Full_time,Data Architect,190000,US,Medium
3024,2022,Senior-Level,Full_time,Data Architect,135000,US,Medium
3025,2022,Senior-Level,Full_time,Data Engineer,135000,US,Medium
3026,2022,Senior-Level,Full_time,Data Engineer,80000,US,Medium
3027,2022,Senior-Level,Full_time,Data Engineer,160000,US,Medium
3028,2022,Senior-Level,Full_time,Data Engineer,85000,US,Medium
3029,2022,Senior-Level,Full_time,Data Engineer,178800,US,Large
3030,2022,Senior-Level,Full_time,Data Engineer,132100,US,Large
3031,2022,Senior-Level,Full_time,Machine Learning Engineer,63040,FI,Small
3032,2022,Senior-Level,Full_time,Data Engineer,140000,US,Medium
3033,2022,Senior-Level,Full_time,Data Engineer,105000,US,Medium
3034,2022,Senior-Level,Full_time,Analytics Engineer,190000,US,Medium
3035,2022,Senior-Level,Full_time,Analytics Engineer,140000,US,Medium
3036,2022,Senior-Level,Full_time,Data Scientist,180000,US,Large
3037,2022,Senior-Level,Full_time,Data Scientist,165000,US,Large
3038,2022,Senior-Level,Full_time,Applied Machine Learning Scientist,108000,US,Large
3039,2022,Senior-Level,Full_time,Data Architect,190000,US,Medium
3040,2022,Senior-Level,Full_time,Data Architect,135000,US,Medium
3041,2022,Senior-Level,Full_time,Data Scientist,179400,US,Medium
3042,2022,Senior-Level,Full_time,Data Scientist,154000,US,Medium
3043,2022,Senior-Level,Full_time,Machine Learning Scientist,193900,US,Medium
3044,2022,Senior-Level,Full_time,Machine Learning Scientist,129300,US,Medium
3045,2022,Senior-Level,Full_time,Analytics Engineer,122500,US,Medium
3046,2022,Senior-Level,Full_time,Analytics Engineer,100000,US,Medium
3047,2022,Senior-Level,Full_time,Data Engineer,193000,US,Medium
3048,2022,Senior-Level,Full_time,Data Scientist,136994,US,Medium
3049,2022,Senior-Level,Full_time,Data Scientist,101570,US,Medium
3050,2022,Senior-Level,Full_time,ETL Developer,250000,US,Medium
3051,2022,Senior-Level,Full_time,ETL Developer,63000,US,Medium
3052,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3053,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3054,2022,Senior-Level,Full_time,Director of Data Science,57786,FR,Large
3055,2022,Senior-Level,Full_time,Data Scientist,172000,US,Medium
3056,2022,Senior-Level,Full_time,Data Scientist,140000,US,Medium
3057,2022,Senior-Level,Full_time,Data Engineer,215000,US,Medium
3058,2022,Senior-Level,Full_time,Data Engineer,164000,US,Medium
3059,2022,Senior-Level,Full_time,Data Engineer,300000,US,Medium
3060,2022,Senior-Level,Full_time,Data Engineer,130000,US,Medium
3061,2022,Senior-Level,Full_time,Data Engineer,250000,US,Medium
3062,2022,Senior-Level,Full_time,Data Engineer,63000,US,Medium
3063,2022,Senior-Level,Full_time,Data Engineer,180000,US,Medium
3064,2022,Senior-Level,Full_time,Data Engineer,150000,US,Medium
3065,2022,Senior-Level,Full_time,Data Engineer,250000,US,Medium
3066,2022,Senior-Level,Full_time,Data Engineer,63000,US,Medium
3067,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3068,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3069,2022,Senior-Level,Full_time,Applied Scientist,212800,US,Medium
3070,2022,Senior-Level,Full_time,Applied Scientist,142800,US,Medium
3071,2022,Senior-Level,Full_time,Data Scientist,151800,US,Medium
3072,2022,Senior-Level,Full_time,Data Scientist,130240,US,Medium
3073,2022,Senior-Level,Full_time,Analytics Engineer,165000,US,Medium
3074,2022,Senior-Level,Full_time,Analytics Engineer,140250,US,Medium
3075,2022,Senior-Level,Full_time,Data Engineer,135000,US,Medium
3076,2022,Senior-Level,Full_time,Data Engineer,115000,US,Medium
3077,2022,Senior-Level,Full_time,Data Scientist,179400,US,Medium
3078,2022,Senior-Level,Full_time,Data Scientist,154000,US,Medium
3079,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3080,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3081,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3082,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3083,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3084,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3085,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3086,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3087,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3088,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3089,2022,Senior-Level,Full_time,Analytics Engineer,102663,GB,Medium
3090,2022,Senior-Level,Full_time,Analytics Engineer,80041,GB,Medium
3091,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3092,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3093,2022,Senior-Level,Full_time,Data Engineer,104611,GB,Medium
3094,2022,Senior-Level,Full_time,Data Engineer,82280,GB,Medium
3095,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3096,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3097,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3098,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3099,2022,Senior-Level,Full_time,Data Analyst,115000,US,Large
3100,2022,Senior-Level,Full_time,Data Operations Analyst,81000,US,Medium
3101,2022,Senior-Level,Full_time,Data Operations Analyst,66000,US,Medium
3102,2022,Senior-Level,Full_time,Data Scientist,204100,US,Medium
3103,2022,Senior-Level,Full_time,Data Scientist,136100,US,Medium
3104,2022,Senior-Level,Full_time,Analytics Engineer,250000,US,Medium
3105,2022,Senior-Level,Full_time,Analytics Engineer,63000,US,Medium
3106,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3107,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3108,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3109,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3110,2022,Senior-Level,Full_time,Data Scientist,191475,US,Medium
3111,2022,Senior-Level,Full_time,Data Scientist,141525,US,Medium
3112,2022,Senior-Level,Full_time,Data Specialist,95000,US,Medium
3113,2022,Senior-Level,Full_time,Data Specialist,70000,US,Medium
3114,2022,Senior-Level,Full_time,Data Scientist,170000,US,Medium
3115,2022,Senior-Level,Full_time,Data Scientist,130000,US,Medium
3116,2022,Senior-Level,Full_time,Data Scientist,175000,US,Medium
3117,2022,Senior-Level,Full_time,Data Scientist,140000,US,Medium
3118,2022,Senior-Level,Full_time,Lead Data Scientist,29944,PT,Small
3119,2022,Senior-Level,Full_time,Analytics Engineer,250000,US,Medium
3120,2022,Senior-Level,Full_time,Analytics Engineer,63000,US,Medium
3121,2022,Senior-Level,Full_time,Data Scientist,160000,US,Large
3122,2022,Senior-Level,Full_time,Data Scientist,119300,US,Large
3123,2022,Senior-Level,Full_time,Data Engineer,105000,US,Medium
3124,2022,Senior-Level,Full_time,Data Engineer,90000,US,Medium
3125,2022,Senior-Level,Full_time,ETL Developer,146200,US,Medium
3126,2022,Senior-Level,Full_time,ETL Developer,124270,US,Medium
3127,2022,Senior-Level,Full_time,Data Engineer,185800,CA,Medium
3128,2022,Senior-Level,Full_time,Data Engineer,137400,CA,Medium
3129,2022,Senior-Level,Full_time,Analytics Engineer,245000,US,Medium
3130,2022,Senior-Level,Full_time,Analytics Engineer,180000,US,Medium
3131,2022,Senior-Level,Full_time,Analytics Engineer,203500,US,Medium
3132,2022,Senior-Level,Full_time,Analytics Engineer,152000,US,Medium
3133,2022,Senior-Level,Full_time,Data Engineer,250000,US,Medium
3134,2022,Senior-Level,Full_time,Data Engineer,63000,US,Medium
3135,2022,Senior-Level,Full_time,Machine Learning Infrastructure Engineer,186000,US,Medium
3136,2022,Senior-Level,Full_time,Machine Learning Infrastructure Engineer,148800,US,Medium
3137,2022,Senior-Level,Full_time,Lead Machine Learning Engineer,95386,IN,Large
3138,2022,Senior-Level,Full_time,Data Scientist,203500,US,Medium
3139,2022,Senior-Level,Full_time,Data Scientist,152000,US,Medium
3140,2022,Senior-Level,Full_time,Machine Learning Engineer,186000,US,Medium
3141,2022,Senior-Level,Full_time,Machine Learning Engineer,148800,US,Medium
3142,2022,Senior-Level,Full_time,Machine Learning Engineer,186000,US,Medium
3143,2022,Senior-Level,Full_time,Machine Learning Engineer,148800,US,Medium
3144,2022,Senior-Level,Full_time,Data Scientist,170000,US,Medium
3145,2022,Senior-Level,Full_time,Data Scientist,120000,US,Medium
3146,2022,Senior-Level,Full_time,Data Analyst,216200,US,Medium
3147,2022,Senior-Level,Full_time,Data Analyst,144100,US,Medium
3148,2022,Senior-Level,Full_time,ETL Developer,250000,US,Medium
3149,2022,Senior-Level,Full_time,ETL Developer,63000,US,Medium
3150,2022,Senior-Level,Full_time,Data Engineer,135000,US,Medium
3151,2022,Senior-Level,Full_time,Data Engineer,85000,US,Medium
3152,2022,Senior-Level,Full_time,Machine Learning Engineer,135000,US,Medium
3153,2022,Senior-Level,Full_time,Machine Learning Engineer,85000,US,Medium
3154,2022,Senior-Level,Full_time,Data Science Manager,206000,US,Medium
3155,2022,Senior-Level,Full_time,Data Science Manager,175100,US,Medium
3156,2022,Senior-Level,Full_time,Machine Learning Engineer,189650,US,Medium
3157,2022,Senior-Level,Full_time,Machine Learning Engineer,164996,US,Medium
3158,2022,Senior-Level,Full_time,Data Architect,149040,US,Medium
3159,2022,Senior-Level,Full_time,Data Architect,113900,US,Medium
3160,2022,Senior-Level,Full_time,Data Engineer,154000,US,Medium
3161,2022,Senior-Level,Full_time,Data Engineer,126000,US,Medium
3162,2022,Senior-Level,Full_time,Machine Learning Engineer,200000,US,Large
3163,2022,Senior-Level,Full_time,Machine Learning Engineer,150000,US,Large
3164,2022,Senior-Level,Full_time,Data Engineer,195700,US,Medium
3165,2022,Senior-Level,Full_time,Data Engineer,130500,US,Medium
3166,2022,Senior-Level,Full_time,Analytics Engineer,170000,US,Medium
3167,2022,Senior-Level,Full_time,Analytics Engineer,135000,US,Medium
3168,2022,Senior-Level,Full_time,Data Analyst,117000,US,Medium
3169,2022,Senior-Level,Full_time,Data Analyst,99450,US,Medium
3170,2022,Senior-Level,Full_time,Data Engineer,200000,PR,Medium
3171,2022,Senior-Level,Full_time,Data Engineer,135000,PR,Medium
3172,2022,Senior-Level,Full_time,Machine Learning Engineer,193900,US,Medium
3173,2022,Senior-Level,Full_time,Machine Learning Engineer,129300,US,Medium
3174,2022,Senior-Level,Full_time,Data Analyst,86193,GB,Medium
3175,2022,Senior-Level,Full_time,Data Analyst,61566,GB,Medium
3176,2022,Senior-Level,Full_time,Data Analyst,175000,US,Medium
3177,2022,Senior-Level,Full_time,Data Analyst,130000,US,Medium
3178,2022,Senior-Level,Full_time,Data Engineer,188100,US,Medium
3179,2022,Senior-Level,Full_time,Data Engineer,139860,US,Medium
3180,2022,Senior-Level,Full_time,Machine Learning Engineer,248700,US,Medium
3181,2022,Senior-Level,Full_time,Machine Learning Engineer,167100,US,Medium
3182,2022,Senior-Level,Full_time,Data Scientist,123400,US,Medium
3183,2022,Senior-Level,Full_time,Data Scientist,88100,US,Medium
3184,2022,Senior-Level,Full_time,Data Scientist,245000,US,Medium
3185,2022,Senior-Level,Full_time,Data Scientist,205000,US,Medium
3186,2022,Senior-Level,Full_time,Data Engineer,141300,US,Medium
3187,2022,Senior-Level,Full_time,Data Engineer,102100,US,Medium
3188,2022,Senior-Level,Full_time,Data Architect,141300,US,Medium
3189,2022,Senior-Level,Full_time,Data Architect,102100,US,Medium
3190,2022,Senior-Level,Full_time,Data Architect,250000,US,Medium
3191,2022,Senior-Level,Full_time,Data Architect,63000,US,Medium
3192,2022,Senior-Level,Full_time,Data Science Manager,189500,US,Large
3193,2022,Senior-Level,Full_time,Data Science Manager,140100,US,Large
3194,2022,Senior-Level,Full_time,Data Engineer,177600,US,Large
3195,2022,Senior-Level,Full_time,Data Engineer,131300,US,Large
3196,2022,Senior-Level,Full_time,Data Engineer,250000,US,Medium
3197,2022,Senior-Level,Full_time,Data Engineer,63000,US,Medium
3198,2022,Senior-Level,Full_time,Machine Learning Engineer,202900,US,Large
3199,2022,Senior-Level,Full_time,Machine Learning Engineer,131300,US,Large
3200,2022,Senior-Level,Full_time,Data Engineer,145000,US,Medium
3201,2022,Senior-Level,Full_time,Data Engineer,115000,US,Medium
3202,2022,Senior-Level,Full_time,Data Scientist,180000,US,Large
3203,2022,Senior-Level,Full_time,Data Scientist,140000,US,Large
3204,2022,Senior-Level,Full_time,Machine Learning Scientist,216000,US,Medium
3205,2022,Senior-Level,Full_time,Machine Learning Scientist,144000,US,Medium
3206,2022,Senior-Level,Full_time,Analytics Engineer,48000,US,Small
3207,2022,Senior-Level,Full_time,Data Engineer,210000,US,Medium
3208,2022,Senior-Level,Full_time,Data Engineer,100000,US,Medium
3209,2022,Senior-Level,Full_time,Applied Machine Learning Scientist,77119,GB,Large
3210,2022,Senior-Level,Full_time,Data Engineer,206699,US,Medium
3211,2022,Senior-Level,Full_time,Data Engineer,99100,US,Medium
3212,2022,Senior-Level,Full_time,Data Engineer,250000,US,Medium
3213,2022,Senior-Level,Full_time,Data Engineer,63000,US,Medium
3214,2022,Senior-Level,Full_time,Data Architect,250000,US,Medium
3215,2022,Senior-Level,Full_time,Data Architect,63000,US,Medium
3216,2022,Senior-Level,Full_time,Data Engineer,250000,US,Medium
3217,2022,Senior-Level,Full_time,Data Engineer,63000,US,Medium
3218,2022,Senior-Level,Full_time,Data Engineer,100000,US,Large
3219,2022,Senior-Level,Full_time,Data Engineer,80000,US,Large
3220,2022,Senior-Level,Full_time,Data Scientist,160000,US,Large
3221,2022,Senior-Level,Full_time,Data Scientist,100000,US,Large
3222,2022,Senior-Level,Full_time,Data Specialist,221300,US,Large
3223,2022,Senior-Level,Full_time,Data Specialist,148700,US,Large
3224,2022,Senior-Level,Full_time,Data Science Manager,249260,US,Medium
3225,2022,Senior-Level,Full_time,Data Science Manager,185400,US,Medium
3226,2022,Senior-Level,Full_time,Data Engineer,170000,US,Medium
3227,2022,Senior-Level,Full_time,Data Engineer,130000,US,Medium
3228,2022,Senior-Level,Full_time,Data Analyst,128875,US,Medium
3229,2022,Senior-Level,Full_time,Data Analyst,93700,US,Medium
3230,2022,Senior-Level,Full_time,Machine Learning Engineer,180000,US,Medium
3231,2022,Senior-Level,Full_time,Machine Learning Engineer,100000,US,Medium
3232,2022,Senior-Level,Full_time,Data Analyst,136260,US,Medium
3233,2022,Senior-Level,Full_time,Data Analyst,109280,US,Medium
3234,2022,Senior-Level,Full_time,Data Scientist,160000,US,Large
3235,2022,Senior-Level,Full_time,Data Scientist,92000,US,Large
3236,2022,Senior-Level,Full_time,Data Engineer,200000,US,Medium
3237,2022,Senior-Level,Full_time,Data Engineer,160000,US,Medium
3238,2022,Senior-Level,Full_time,Data Analyst,117000,US,Medium
3239,2022,Senior-Level,Full_time,Data Analyst,99450,US,Medium
3240,2022,Senior-Level,Full_time,Data Scientist,160000,US,Large
3241,2022,Senior-Level,Full_time,Data Scientist,119300,US,Large
3242,2022,Senior-Level,Full_time,Business Data Analyst,100000,US,Large
3243,2022,Senior-Level,Full_time,Data Engineer,210000,US,Medium
3244,2022,Senior-Level,Full_time,Data Engineer,100000,US,Medium
3245,2022,Senior-Level,Full_time,Data Analyst,150075,US,Medium
3246,2022,Senior-Level,Full_time,Data Analyst,110925,US,Medium
3247,2022,Senior-Level,Full_time,Data Scientist,160000,US,Large
3248,2022,Senior-Level,Full_time,Data Scientist,92000,US,Large
3249,2022,Senior-Level,Full_time,Machine Learning Engineer,202900,US,Large
3250,2022,Senior-Level,Full_time,Machine Learning Engineer,131300,US,Large
3251,2022,Senior-Level,Full_time,Data Engineer,175000,US,Medium
3252,2022,Senior-Level,Full_time,Data Engineer,135000,US,Medium
3253,2022,Senior-Level,Full_time,Data Science Manager,133766,AU,Large
3254,2022,Senior-Level,Full_time,Data Scientist,186000,US,Medium
3255,2022,Senior-Level,Full_time,Data Scientist,148800,US,Medium
3256,2022,Senior-Level,Full_time,Data Analyst,112900,US,Medium
3257,2022,Senior-Level,Full_time,Data Analyst,90320,US,Medium
3258,2022,Senior-Level,Full_time,ML Engineer,240000,US,Medium
3259,2022,Senior-Level,Full_time,ML Engineer,160000,US,Medium
3260,2022,Senior-Level,Full_time,Data Science Manager,300000,US,Medium
3261,2022,Senior-Level,Full_time,Data Science Manager,200000,US,Medium
3262,2022,Senior-Level,Full_time,Data Analyst,112900,US,Medium
3263,2022,Senior-Level,Full_time,Data Analyst,90320,US,Medium
3264,2022,Senior-Level,Full_time,Data Analytics Manager,145000,US,Medium
3265,2022,Senior-Level,Full_time,Data Analytics Manager,105400,US,Medium
3266,2022,Senior-Level,Full_time,Data Scientist,215300,US,Large
3267,2022,Senior-Level,Full_time,Data Scientist,158200,US,Large
3268,2022,Senior-Level,Full_time,Data Engineer,209100,US,Large
3269,2022,Senior-Level,Full_time,Data Engineer,154600,US,Large
3270,2022,Senior-Level,Full_time,Data Analyst,115934,US,Medium
3271,2022,Senior-Level,Full_time,Data Analyst,81666,US,Medium
3272,2022,Senior-Level,Full_time,Data Engineer,175000,US,Medium
3273,2022,Senior-Level,Full_time,Data Engineer,155000,US,Medium
3274,2022,Senior-Level,Full_time,Data Analyst,164000,US,Medium
3275,2022,Senior-Level,Full_time,Data Analyst,132000,US,Medium
3276,2022,Senior-Level,Full_time,Data Scientist,170000,US,Medium
3277,2022,Senior-Level,Full_time,Data Scientist,123000,US,Medium
3278,2022,Senior-Level,Full_time,Machine Learning Engineer,189650,US,Medium
3279,2022,Senior-Level,Full_time,Machine Learning Engineer,164996,US,Medium
3280,2022,Senior-Level,Full_time,Data Engineer,165400,US,Medium
3281,2022,Senior-Level,Full_time,Data Engineer,132320,US,Medium
3282,2022,Senior-Level,Full_time,Data Architect,208775,US,Medium
3283,2022,Senior-Level,Full_time,Data Architect,147800,US,Medium
3284,2022,Senior-Level,Full_time,Data Engineer,136994,US,Medium
3285,2022,Senior-Level,Full_time,Data Engineer,101570,US,Medium
3286,2022,Senior-Level,Full_time,Data Analyst,128875,US,Medium
3287,2022,Senior-Level,Full_time,Data Analyst,93700,US,Medium
3288,2022,Senior-Level,Full_time,Data Engineer,183600,US,Large
3289,2022,Senior-Level,Full_time,Data Engineer,100800,US,Large
3290,2022,Senior-Level,Full_time,Machine Learning Engineer,189650,US,Medium
3291,2022,Senior-Level,Full_time,Machine Learning Engineer,164996,US,Medium
3292,2022,Senior-Level,Full_time,Data Scientist,215300,US,Large
3293,2022,Senior-Level,Full_time,Data Scientist,140400,US,Large
3294,2022,Senior-Level,Full_time,Data Scientist,260000,US,Medium
3295,2022,Senior-Level,Full_time,Data Scientist,180000,US,Medium
3296,2022,Senior-Level,Full_time,Data Science Engineer,60000,MX,Large
3297,2022,Senior-Level,Full_time,Data Scientist,180000,US,Medium
3298,2022,Senior-Level,Full_time,Data Scientist,80000,US,Medium
3299,2022,Senior-Level,Full_time,Data Engineer,136000,US,Medium
3300,2022,Senior-Level,Full_time,Data Engineer,108800,US,Medium
3301,2022,Senior-Level,Full_time,Data Scientist,165220,US,Medium
3302,2022,Senior-Level,Full_time,Data Scientist,120160,US,Medium
3303,2022,Senior-Level,Full_time,Data Analyst,124190,US,Medium
3304,2022,Senior-Level,Full_time,Data Analyst,90320,US,Medium
3305,2022,Senior-Level,Full_time,Data Engineer,181940,US,Medium
3306,2022,Senior-Level,Full_time,Data Engineer,132320,US,Medium
3307,2022,Senior-Level,Full_time,Data Engineer,220110,US,Medium
3308,2022,Senior-Level,Full_time,Data Engineer,160080,US,Medium
3309,2022,Senior-Level,Full_time,Data Scientist,180000,US,Large
3310,2022,Senior-Level,Full_time,Data Scientist,120000,US,Large
3311,2022,Senior-Level,Full_time,Data Analyst,116000,US,Medium
3312,2022,Senior-Level,Full_time,Data Analyst,99000,US,Medium
3313,2022,Senior-Level,Full_time,Data Analyst,155000,US,Medium
3314,2022,Senior-Level,Full_time,Data Analyst,120600,US,Medium
3315,2022,Senior-Level,Full_time,Data Analyst,102100,US,Medium
3316,2022,Senior-Level,Full_time,Data Analyst,84900,US,Medium
3317,2022,Senior-Level,Full_time,Data Scientist,136620,US,Medium
3318,2022,Senior-Level,Full_time,Data Scientist,99360,US,Medium
3319,2022,Senior-Level,Full_time,Data Scientist,110820,GB,Medium
3320,2022,Senior-Level,Full_time,Data Scientist,98506,GB,Medium
3321,2022,Senior-Level,Full_time,Data Scientist,146000,US,Medium
